"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender"
427,"2018-01-19 08:20:33.3830","2018-01-19 08:27:40.8730",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,49,"S Park St at 3rd St",37.7807601,-122.3949894,1457,"Subscriber",1991,"Male"
291,"2018-01-19 08:22:45.2020","2018-01-19 08:27:36.3880",16,"Steuart St at Market St",37.79413,-122.39443,6,"The Embarcadero at Sansome St",37.80477,-122.403234,2777,"Subscriber",1974,"Male"
1229,"2018-01-19 08:06:59.6140","2018-01-19 08:27:29.0900",40,"Laguna St at McAllister St",37.7792082,-122.4268287,49,"S Park St at 3rd St",37.7807601,-122.3949894,3617,"Subscriber",1995,"Male"
546,"2018-01-19 08:18:15.7200","2018-01-19 08:27:21.7750",112,"Harrison St at 17th St",37.7638471,-122.4130036,102,"Irwin St at 8th St",37.7668828,-122.3995794,1674,"Subscriber",1988,"Female"
766,"2018-01-19 08:14:30.2710","2018-01-19 08:27:16.5610",56,"Koshland Park",37.77341396997343,-122.42731690406801,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,3398,"Customer",1988,"Male"
501,"2018-01-19 08:18:53.8340","2018-01-19 08:27:15.3640",78,"Folsom St at 9th St",37.7737172,-122.4116467,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,232,"Subscriber",1995,"Female"
223,"2018-01-19 08:23:09.6070","2018-01-19 08:26:53.0990",233,"12th St at 4th Ave",37.7958125,-122.2555549,201,"10th St at Fallon St",37.7976728,-122.2629973,419,"Subscriber",1977,"Male"
425,"2018-01-19 08:19:37.8800","2018-01-19 08:26:43.6440",43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,90,"Townsend St at 7th St",37.771058,-122.402717,957,"Subscriber",1982,"Male"
193,"2018-01-19 08:23:28.2480","2018-01-19 08:26:41.4600",233,"12th St at 4th Ave",37.7958125,-122.2555549,201,"10th St at Fallon St",37.7976728,-122.2629973,21,"Subscriber",1993,"Male"
320,"2018-01-19 08:21:16.2920","2018-01-19 08:26:36.4190",49,"S Park St at 3rd St",37.7807601,-122.3949894,79,"7th St at Brannan St",37.7734919,-122.4036725,3237,"Subscriber",1955,"Male"
216,"2018-01-19 08:22:52.4010","2018-01-19 08:26:29.3910",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,27,"Beale St at Harrison St",37.7880593,-122.3918648,1400,"Subscriber",1984,"Male"
289,"2018-01-19 08:21:22.3320","2018-01-19 08:26:11.8770",45,"5th St at Howard St",37.781752,-122.405127,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,3302,"Subscriber",1988,"Male"
1301,"2018-01-19 08:04:25.5250","2018-01-19 08:26:06.7140",95,"Sanchez St at 15th St",37.7662185,-122.4310597,81,"Berry St at 4th St",37.77588,-122.39317,852,"Subscriber",1991,"Female"
878,"2018-01-19 08:11:04.3820","2018-01-19 08:25:43.0130",58,"Market St at 10th St",37.776619,-122.417385,22,"Howard St at Beale St",37.789756,-122.394643,3153,"Subscriber",1983,"Male"
997,"2018-01-19 08:09:00.8880","2018-01-19 08:25:38.1090",133,"Valencia St at 22nd St",37.7552126,-122.4209752,36,"Folsom St at 3rd St",37.78383,-122.39887,2102,"Subscriber",1994,"Male"
1468,"2018-01-19 08:01:06.7720","2018-01-19 08:25:35.4420",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,22,"Howard St at Beale St",37.789756,-122.394643,2296,"Subscriber",1988,"Male"
542,"2018-01-19 08:16:20.9730","2018-01-19 08:25:23.6350",294,"Pierce Ave at Market St",37.327581,-121.884559,312,"San Jose Diridon Station",37.329732,-121.901782,1346,"Subscriber",1991,"Male"
789,"2018-01-19 08:12:09.9340","2018-01-19 08:25:19.5580",22,"Howard St at Beale St",37.789756,-122.394643,90,"Townsend St at 7th St",37.771058,-122.402717,439,"Subscriber",1989,"Male"
