"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender"
509,"2018-01-23 08:22:48.7150","2018-01-23 08:31:18.5680",126,"Esprit Park",37.7616343,-122.3906477,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,462,"Subscriber",1986,"Male"
301,"2018-01-23 08:26:14.9770","2018-01-23 08:31:16.9060",163,"Lake Merritt BART Station",37.7973195,-122.2653199,198,"Snow Park",37.80781318217903,-122.26449608802795,573,"Subscriber",1984,"Male"
897,"2018-01-23 08:16:17.0510","2018-01-23 08:31:14.3490",64,"5th St at Brannan St",37.7767539,-122.3990176,58,"Market St at 10th St",37.776619,-122.417385,1653,"Subscriber",1985,"Male"
395,"2018-01-23 08:24:35.1770","2018-01-23 08:31:10.3260",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,49,"S Park St at 3rd St",37.7807601,-122.3949894,43,"Subscriber",1974,"Male"
452,"2018-01-23 08:23:14.0150","2018-01-23 08:30:46.6290",22,"Howard St at Beale St",37.789756,-122.394643,11,"Davis St at Jackson St",37.79728,-122.398436,1509,"Subscriber",1974,"Male"
497,"2018-01-23 08:22:18.9650","2018-01-23 08:30:36.3180",85,"Church St at Duboce Ave",37.7700831,-122.4291557,88,"11th St at Bryant St",37.7700298,-122.4117258,3624,"Subscriber",1993,"Male"
510,"2018-01-23 08:22:04.1400","2018-01-23 08:30:34.3480",90,"Townsend St at 7th St",37.771058,-122.402717,77,"11th St at Natoma St",37.7735069,-122.4160402,3559,"Subscriber",1980,"Male"
267,"2018-01-23 08:25:59.2840","2018-01-23 08:30:27.0670",63,"Bryant St at 6th St",37.775910222333366,-122.40257500673577,49,"S Park St at 3rd St",37.7807601,-122.3949894,68,"Subscriber",1994,"Male"
349,"2018-01-23 08:24:32.7030","2018-01-23 08:30:21.8020",43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,90,"Townsend St at 7th St",37.771058,-122.402717,2658,"Subscriber",1988,"Male"
480,"2018-01-23 08:22:06.5450","2018-01-23 08:30:07.2040",173,"Shattuck Ave at 55th Ave",37.8403643,-122.2644881,176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,1257,"Subscriber",1981,"Male"
412,"2018-01-23 08:23:03.4410","2018-01-23 08:29:55.6650",102,"Irwin St at 8th St",37.7668828,-122.3995794,79,"7th St at Brannan St",37.7734919,-122.4036725,2072,"Subscriber","",""
832,"2018-01-23 08:15:45.3850","2018-01-23 08:29:38.1570",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,1644,"Subscriber",1991,"Female"
151,"2018-01-23 08:27:06.8150","2018-01-23 08:29:38.0510",235,"Union St at 10th St",37.8072393,-122.2893702,160,"West Oakland BART Station",37.8053183,-122.2948365,1266,"Subscriber",1991,"Male"
955,"2018-01-23 08:13:37.4300","2018-01-23 08:29:33.1160",22,"Howard St at Beale St",37.789756,-122.394643,58,"Market St at 10th St",37.776619,-122.417385,1903,"Subscriber",1968,"Female"
463,"2018-01-23 08:21:48.7040","2018-01-23 08:29:32.4780",6,"The Embarcadero at Sansome St",37.80477,-122.403234,14,"Clay St at Battery St",37.795001,-122.39997,776,"Subscriber",1978,"Male"
877,"2018-01-23 08:14:44.0780","2018-01-23 08:29:21.8760",72,"Page St at Scott St",37.772406,-122.4356498,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,1908,"Subscriber",1986,"Female"
779,"2018-01-23 08:16:17.6350","2018-01-23 08:29:17.0970",14,"Clay St at Battery St",37.795001,-122.39997,58,"Market St at 10th St",37.776619,-122.417385,1180,"Customer",1985,"Male"
463,"2018-01-23 08:21:33.8180","2018-01-23 08:29:17.0280",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,6,"The Embarcadero at Sansome St",37.80477,-122.403234,359,"Subscriber",1993,"Female"
878,"2018-01-23 08:14:30.4020","2018-01-23 08:29:08.5460",126,"Esprit Park",37.7616343,-122.3906477,58,"Market St at 10th St",37.776619,-122.417385,2664,"Subscriber",1990,"Male"
320,"2018-01-23 08:23:46.7310","2018-01-23 08:29:07.4980",45,"5th St at Howard St",37.781752,-122.405127,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,1978,"Subscriber",1988,"Male"
667,"2018-01-23 08:17:58.6550","2018-01-23 08:29:06.3760",75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,2752,"Subscriber",1993,"Male"
1215,"2018-01-23 08:08:45.6720","2018-01-23 08:29:01.1820",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,14,"Clay St at Battery St",37.795001,-122.39997,3151,"Subscriber",1969,"Female"
334,"2018-01-23 08:23:18.0870","2018-01-23 08:28:52.1800",16,"Steuart St at Market St",37.79413,-122.39443,6,"The Embarcadero at Sansome St",37.80477,-122.403234,1327,"Subscriber",1974,"Male"
303,"2018-01-23 08:23:47.2730","2018-01-23 08:28:50.9110",176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,212,"Mosswood Park",37.8249311,-122.2604787,419,"Subscriber",1966,"Female"
1169,"2018-01-23 08:09:15.0570","2018-01-23 08:28:44.9330",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,126,"Esprit Park",37.7616343,-122.3906477,2893,"Customer",1965,"Male"
