"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender"
238,"2018-03-06 16:54:48.7700","2018-03-06 16:58:46.8870",49,"S Park St at 3rd St",37.7807601,-122.3949894,37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,1842,"Subscriber",1986,"Male"
539,"2018-03-06 16:49:41.1600","2018-03-06 16:58:40.9750",49,"S Park St at 3rd St",37.7807601,-122.3949894,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,1079,"Subscriber",1979,"Male"
500,"2018-03-06 16:50:13.9520","2018-03-06 16:58:34.0800",119,"18th St at Noe St",37.7610471,-122.4326417,141,"Valencia St at Cesar Chavez St",37.7479981,-122.4202187,2336,"Subscriber",1989,"Male"
215,"2018-03-06 16:54:13.1550","2018-03-06 16:57:48.9200",14,"Clay St at Battery St",37.795001,-122.39997,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,2688,"Subscriber",1987,"Male"
645,"2018-03-06 16:47:01.2020","2018-03-06 16:57:46.6760",81,"Berry St at 4th St",37.77588,-122.39317,16,"Steuart St at Market St",37.79413,-122.39443,312,"Subscriber",1980,"Male"
4635,"2018-03-06 15:40:25.5280","2018-03-06 16:57:41.2090",280,"San Fernando at 7th St",37.337246,-121.8830739,310,"San Fernando St at 4th St",37.335885,-121.88566,1091,"Subscriber",1993,"Male"
380,"2018-03-06 16:51:15.6660","2018-03-06 16:57:36.2450",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,268,"Ellsworth St at Russell St",37.85749021457153,-122.26157784461977,304,"Subscriber",1989,"Male"
1347,"2018-03-06 16:34:19.3150","2018-03-06 16:56:46.9730",88,"11th St at Bryant St",37.7700298,-122.4117258,70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,1968,"Subscriber",1996,"Male"
569,"2018-03-06 16:47:13.6850","2018-03-06 16:56:42.8310",13,"Commercial St at Montgomery St",37.794231,-122.402923,26,"1st St at Folsom St",37.78729,-122.39438,762,"Subscriber",1985,"Female"
1204,"2018-03-06 16:36:37.2770","2018-03-06 16:56:41.7760",30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,108,"16th St Mission BART",37.76471008581914,-122.41995692253113,2579,"Customer","",""
1336,"2018-03-06 16:34:22.1470","2018-03-06 16:56:38.7090",88,"11th St at Bryant St",37.7700298,-122.4117258,70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,1152,"Subscriber",1996,"Female"
78,"2018-03-06 16:55:10.9300","2018-03-06 16:56:29.0010",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,747,"Subscriber",1990,"Female"
918,"2018-03-06 16:40:59.7020","2018-03-06 16:56:18.4210",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,2540,"Subscriber",1988,"Male"
469,"2018-03-06 16:48:22.2460","2018-03-06 16:56:11.4260",90,"Townsend St at 7th St",37.771058,-122.402717,44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,2817,"Subscriber",1990,"Male"
229,"2018-03-06 16:52:11.4110","2018-03-06 16:56:00.6210",256,"Hearst Ave at Euclid Ave",37.875111692864444,-122.26055324077606,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,499,"Subscriber",1999,"Male"
590,"2018-03-06 16:46:02.4670","2018-03-06 16:55:52.8890",90,"Townsend St at 7th St",37.771058,-122.402717,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,158,"Subscriber",1982,"Male"
402,"2018-03-06 16:49:08.0090","2018-03-06 16:55:50.6870",342,"Colin P Kelly Jr St at Townsend St (Temporary Site)",37.781382819628725,-122.3898410797119,23,"The Embarcadero at Steuart St",37.791464,-122.391034,2201,"Subscriber",1981,"Male"
676,"2018-03-06 16:44:31.3270","2018-03-06 16:55:48.1630",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,496,"Subscriber",1982,"Male"
