"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender"
99,"2018-02-14 21:41:26.2610","2018-02-14 21:43:06.1360",158,"Shattuck Ave at Telegraph Ave",37.8332786,-122.2634901,209,"45th St at MLK Jr Way",37.8335577,-122.2674183,92,"Subscriber",1990,"Female"
359,"2018-02-14 21:34:13.7630","2018-02-14 21:40:12.8500",62,"Victoria Manalo Draves Park",37.77779057034257,-122.40643188357353,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,471,"Subscriber","",""
372,"2018-02-14 21:33:59.0700","2018-02-14 21:40:11.5290",62,"Victoria Manalo Draves Park",37.77779057034257,-122.40643188357353,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,29,"Subscriber",1994,"Male"
1286,"2018-02-14 21:16:50.4110","2018-02-14 21:38:16.6920",130,"22nd St Caltrain Station",37.75736899005735,-122.3920565843582,223,"16th St Mission BART Station 2",37.7647652154977,-122.42009103298186,2992,"Customer",1983,"Female"
438,"2018-02-14 21:30:21.9770","2018-02-14 21:37:40.4540",85,"Church St at Duboce Ave",37.7700831,-122.4291557,58,"Market St at 10th St",37.776619,-122.417385,811,"Subscriber",1975,"Female"
707,"2018-02-14 21:24:44.4350","2018-02-14 21:36:31.6180",59,"S Van Ness Ave at Market St",37.774814,-122.418954,52,"McAllister St at Baker St",37.7774157,-122.4418376,2633,"Subscriber",1996,"Male"
258,"2018-02-14 21:32:05.8830","2018-02-14 21:36:24.5340",8,"The Embarcadero at Vallejo St",37.799953,-122.398525,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,2454,"Subscriber",1974,"Female"
273,"2018-02-14 21:31:12.6390","2018-02-14 21:35:46.0060",35,"Cahill Park",37.32911866814779,-121.90457582473755,276,"Julian St at The Alameda",37.3322326,-121.9125165,1444,"Subscriber",1994,"Male"
822,"2018-02-14 21:19:02.9490","2018-02-14 21:32:45.2920",113,"Franklin Square",37.764555,-122.410345,118,"Eureka Valley Recreation Center",37.7591769,-122.4369431,1792,"Subscriber",1982,"Male"
638,"2018-02-14 21:21:54.8080","2018-02-14 21:32:33.4660",139,"Garfield Square (25th St at Harrison St)",37.7510171,-122.4119009,147,"29th St at Tiffany Ave",37.7440667,-122.4214722,1353,"Subscriber",1970,"Male"
