"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender"
734,"2018-01-15 14:31:35.4230","2018-01-15 14:43:50.1610",197,"El Embarcadero at Grand Ave",37.8088479,-122.2496799,159,"24th St at Market St",37.8160598,-122.2782444,173,"Subscriber",1975,"Female"
1634,"2018-01-15 14:16:16.6280","2018-01-15 14:43:31.4470",85,"Church St at Duboce Ave",37.7700831,-122.4291557,85,"Church St at Duboce Ave",37.7700831,-122.4291557,974,"Customer","",""
578,"2018-01-15 14:33:13.3170","2018-01-15 14:42:52.0700",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,6,"The Embarcadero at Sansome St",37.80477,-122.403234,3069,"Customer",1980,"Male"
546,"2018-01-15 14:33:37.7270","2018-01-15 14:42:44.4990",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,6,"The Embarcadero at Sansome St",37.80477,-122.403234,3593,"Customer",1971,"Male"
1643,"2018-01-15 14:15:07.5290","2018-01-15 14:42:30.6200",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,6,"The Embarcadero at Sansome St",37.80477,-122.403234,1260,"Subscriber",1993,"Female"
205,"2018-01-15 14:38:40.3130","2018-01-15 14:42:05.6570",13,"Commercial St at Montgomery St",37.794231,-122.402923,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,3355,"Subscriber",1987,"Male"
857,"2018-01-15 14:27:36.3960","2018-01-15 14:41:54.1970",238,"MLK Jr Way at University Ave",37.8717192,-122.2730677,243,"Bancroft Way at College Ave",37.8693603,-122.2543374,2581,"Subscriber",1967,"Male"
451,"2018-01-15 14:34:19.0490","2018-01-15 14:41:50.8260",107,"17th St at Dolores St",37.7630152,-122.4264968,84,"Duboce Park",37.7692005,-122.4338119,3172,"Subscriber",1965,"Male"
656,"2018-01-15 14:30:45.6030","2018-01-15 14:41:42.4130",81,"Berry St at 4th St",37.77588,-122.39317,101,"San Bruno Ave at 16th St",37.76600774273675,-122.40567684173583,1275,"Subscriber",1983,"Other"
290,"2018-01-15 14:36:34.7720","2018-01-15 14:41:25.4930",88,"11th St at Bryant St",37.7700298,-122.4117258,112,"Harrison St at 17th St",37.7638471,-122.4130036,3073,"Subscriber",1959,"Male"
298,"2018-01-15 14:36:16.3400","2018-01-15 14:41:14.6480",88,"11th St at Bryant St",37.7700298,-122.4117258,112,"Harrison St at 17th St",37.7638471,-122.4130036,2415,"Subscriber",1965,"Male"
714,"2018-01-15 14:28:40.8620","2018-01-15 14:40:35.2740",79,"7th St at Brannan St",37.7734919,-122.4036725,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,2348,"Subscriber",1985,"Male"
1617,"2018-01-15 14:12:33.5590","2018-01-15 14:39:31.3370",200,"2nd Ave at E 18th St",37.800213566969795,-122.25381016731262,163,"Lake Merritt BART Station",37.7973195,-122.2653199,1207,"Subscriber",1962,"Female"
1256,"2018-01-15 14:18:26.4780","2018-01-15 14:39:22.4950",240,"Haste St at Telegraph Ave",37.8660431,-122.2588044,180,"Telegraph Ave at 23rd St",37.8126783,-122.2687726,3607,"Subscriber",1987,"Female"
787,"2018-01-15 14:25:48.7280","2018-01-15 14:38:56.7140",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,3058,"Customer",1990,"Female"
1248,"2018-01-15 14:17:44.7770","2018-01-15 14:38:33.7760",193,"Grand Ave at Santa Clara Ave",37.8127441,-122.2472152,186,"Lakeside Dr at 14th St",37.8013189,-122.2626418,3208,"Customer","",""
418,"2018-01-15 14:31:14.2320","2018-01-15 14:38:12.7470",144,"Precita Park",37.7472996,-122.4114029,124,"19th St at Florida St",37.7604469,-122.410807,1128,"Subscriber",1964,"Male"
1730,"2018-01-15 14:09:19.3890","2018-01-15 14:38:10.3390",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,19,"Post St at Kearny St",37.788975,-122.403452,1979,"Subscriber",1991,"Male"
625,"2018-01-15 14:27:24.1950","2018-01-15 14:37:49.6380",18,"Telegraph Ave at Alcatraz Ave",37.85022187449679,-122.26017236709595,153,"59th St at Horton St",37.8409452,-122.2913604,3689,"Subscriber",1961,"Male"
1072,"2018-01-15 14:19:56.2890","2018-01-15 14:37:48.9150",88,"11th St at Bryant St",37.7700298,-122.4117258,27,"Beale St at Harrison St",37.7880593,-122.3918648,2359,"Subscriber",1980,"Male"
295,"2018-01-15 14:32:48.1180","2018-01-15 14:37:44.0980",172,"College Ave at Taft Ave",37.8417999,-122.2515349,210,"45th St at Manila",37.8332935222321,-122.25622415542603,3481,"Subscriber",1968,"Male"
192,"2018-01-15 14:34:30.1770","2018-01-15 14:37:42.6920",95,"Sanchez St at 15th St",37.7662185,-122.4310597,120,"Mission Dolores Park",37.7614205,-122.4264353,233,"Subscriber",1983,"Male"
502,"2018-01-15 14:28:22.5770","2018-01-15 14:36:45.5100",16,"Steuart St at Market St",37.79413,-122.39443,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,1792,"Subscriber",1990,"Female"
3129,"2018-01-15 13:44:35.2780","2018-01-15 14:36:45.2610",321,"5th at Folsom",37.78014570345598,-122.40307085237873,321,"5th at Folsom",37.78014570345598,-122.40307085237873,210,"Customer","",""
477,"2018-01-15 14:28:28.1590","2018-01-15 14:36:26.0510",139,"Garfield Square (25th St at Harrison St)",37.7510171,-122.4119009,121,"Mission Playground",37.7592103,-122.4213392,2957,"Subscriber",1983,"Male"
231,"2018-01-15 14:32:23.9640","2018-01-15 14:36:15.1900",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,267,"Derby St at College Ave",37.8618037,-122.2535687,3548,"Subscriber",1996,"Male"
197,"2018-01-15 14:32:53.3180","2018-01-15 14:36:10.8750",116,"Mississippi St at 17th St",37.7648022,-122.3947713,116,"Mississippi St at 17th St",37.7648022,-122.3947713,3040,"Subscriber",1989,"Female"
