"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender"
696,"2018-01-26 17:49:00.3610","2018-01-26 18:00:36.4510",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,24,"Spear St at Folsom St",37.7896767,-122.3904285,3147,"Subscriber",1988,"Male"
1796,"2018-01-26 17:30:36.5580","2018-01-26 18:00:33.5030",157,"65th St at Hollis St",37.8467842,-122.2913761,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,2719,"Subscriber",1995,"Male"
439,"2018-01-26 17:53:07.2510","2018-01-26 18:00:26.3430",176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,188,"Dover St at 57th St",37.8426295,-122.267738,2073,"Subscriber",1972,"Male"
297,"2018-01-26 17:55:20.5140","2018-01-26 18:00:18.3770",163,"Lake Merritt BART Station",37.7973195,-122.2653199,200,"2nd Ave at E 18th St",37.800213566969795,-122.25381016731262,1483,"Subscriber",1987,"Male"
677,"2018-01-26 17:48:58.9590","2018-01-26 18:00:16.9030",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,2974,"Subscriber",1980,"Female"
1073,"2018-01-26 17:41:58.6610","2018-01-26 17:59:52.0470",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,115,"Subscriber","","Female"
707,"2018-01-26 17:48:02.2070","2018-01-26 17:59:49.8420",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,23,"The Embarcadero at Steuart St",37.791464,-122.391034,3589,"Subscriber",1981,"Male"
330,"2018-01-26 17:54:15.3330","2018-01-26 17:59:45.4040",6,"The Embarcadero at Sansome St",37.80477,-122.403234,16,"Steuart St at Market St",37.79413,-122.39443,1941,"Subscriber",1979,"Male"
374,"2018-01-26 17:53:07.5800","2018-01-26 17:59:21.7960",89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,59,"S Van Ness Ave at Market St",37.774814,-122.418954,1751,"Subscriber",1978,"Male"
298,"2018-01-26 17:54:19.7430","2018-01-26 17:59:18.5220",313,"Almaden Blvd at San Fernando St",37.331415,-121.8932,312,"San Jose Diridon Station",37.329732,-121.901782,1213,"Subscriber",1985,"Male"
530,"2018-01-26 17:50:27.7180","2018-01-26 17:59:18.0070",49,"S Park St at 3rd St",37.7807601,-122.3949894,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,1793,"Subscriber",1990,"Male"
1023,"2018-01-26 17:42:11.3420","2018-01-26 17:59:15.1340",160,"West Oakland BART Station",37.8053183,-122.2948365,236,"Market St at 8th St",37.8036865,-122.282497,3436,"Subscriber",1982,"Male"
581,"2018-01-26 17:49:18.1860","2018-01-26 17:59:00.0810",49,"S Park St at 3rd St",37.7807601,-122.3949894,89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,1903,"Subscriber",1985,"Male"
390,"2018-01-26 17:52:22.6880","2018-01-26 17:58:53.1200",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,746,"Subscriber",1985,"Male"
238,"2018-01-26 17:54:43.2770","2018-01-26 17:58:41.8250",75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,58,"Market St at 10th St",37.776619,-122.417385,1489,"Subscriber",1990,"Female"
576,"2018-01-26 17:48:47.0280","2018-01-26 17:58:23.7820",42,"San Francisco City Hall (Polk St at Grove St)",37.77865,-122.41823,90,"Townsend St at 7th St",37.771058,-122.402717,1885,"Subscriber",1968,"Male"
530,"2018-01-26 17:49:31.4550","2018-01-26 17:58:21.8800",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,3001,"Subscriber","",""
365,"2018-01-26 17:52:00.5920","2018-01-26 17:58:05.7070",338,"13th St at Franklin St",37.80318908113163,-122.27057933807373,181,"Grand Ave at Webster St",37.8113768,-122.2651925,1051,"Subscriber",1988,"Female"
1025,"2018-01-26 17:40:57.4570","2018-01-26 17:58:02.4700",36,"Folsom St at 3rd St",37.78383,-122.39887,127,"Valencia St at 21st St",37.7567083,-122.421025,2078,"Subscriber",1993,"Female"
458,"2018-01-26 17:50:21.6740","2018-01-26 17:58:00.0700",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,956,"Subscriber",1988,"Female"
821,"2018-01-26 17:44:09.2860","2018-01-26 17:57:50.7100",61,"Howard St at 8th St",37.7765126,-122.4113061,134,"Valencia St at 24th St",37.7524278,-122.4206278,3381,"Subscriber",1982,"Male"
658,"2018-01-26 17:46:49.6210","2018-01-26 17:57:47.9230",75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,285,"Webster St at O'Farrell St",37.78352083526095,-122.43115782737732,1352,"Customer",1962,"Male"
301,"2018-01-26 17:52:40.3110","2018-01-26 17:57:41.8520",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,45,"5th St at Howard St",37.781752,-122.405127,3255,"Subscriber",1988,"Male"
8568,"2018-01-26 15:34:50.1890","2018-01-26 17:57:38.7370",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,285,"Webster St at O'Farrell St",37.78352083526095,-122.43115782737732,2695,"Customer",1994,"Male"
