"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender"
884,"2018-03-10 07:43:25.8150","2018-03-10 07:58:10.6210",74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,90,"Townsend St at 7th St",37.771058,-122.402717,931,"Subscriber",1987,"Male"
553,"2018-03-10 07:47:47.4480","2018-03-10 07:57:00.9050",222,"10th Ave at E 15th St",37.7927143,-122.2487796,7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,197,"Subscriber",1987,"Male"
300,"2018-03-10 07:51:28.0680","2018-03-10 07:56:28.4140",6,"The Embarcadero at Sansome St",37.80477,-122.403234,14,"Clay St at Battery St",37.795001,-122.39997,1124,"Subscriber",1991,"Male"
512,"2018-03-10 07:45:00.7060","2018-03-10 07:53:33.4810",193,"Grand Ave at Santa Clara Ave",37.8127441,-122.2472152,181,"Grand Ave at Webster St",37.8113768,-122.2651925,3171,"Subscriber",1966,"Female"
315,"2018-03-10 07:47:58.7480","2018-03-10 07:53:14.1410",321,"5th at Folsom",37.78014570345598,-122.40307085237873,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,1446,"Subscriber",1986,"Male"
350,"2018-03-10 07:44:37.6130","2018-03-10 07:50:28.3650",14,"Clay St at Battery St",37.795001,-122.39997,27,"Beale St at Harrison St",37.7880593,-122.3918648,1275,"Subscriber",1991,"Male"
634,"2018-03-10 07:37:09.2620","2018-03-10 07:47:43.9530",76,"McCoppin St at Valencia St",37.77166246221617,-122.42242321372034,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,2775,"Subscriber",1971,"Male"
2300,"2018-03-10 07:05:04.4910","2018-03-10 07:43:24.7530",10,"Washington St at Kearny St",37.79539293725452,-122.4047702550888,6,"The Embarcadero at Sansome St",37.80477,-122.403234,356,"Customer","",""
510,"2018-03-10 07:34:10.0220","2018-03-10 07:42:40.8740",75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,95,"Sanchez St at 15th St",37.7662185,-122.4310597,3401,"Subscriber",1966,"Male"
1358,"2018-03-10 07:18:42.3240","2018-03-10 07:41:20.8700",11,"Davis St at Jackson St",37.79728,-122.398436,11,"Davis St at Jackson St",37.79728,-122.398436,2764,"Subscriber",1952,"Female"
27760,"2018-03-09 23:56:13.1970","2018-03-10 07:38:54.1680",160,"West Oakland BART Station",37.8053183,-122.2948365,218,"DeFremery Park",37.8123315,-122.2851712,3637,"Customer","",""
666,"2018-03-10 07:16:40.7270","2018-03-10 07:27:47.0520",33,"Golden Gate Ave at Hyde St",37.7816495,-122.4154077,56,"Koshland Park",37.77341396997343,-122.42731690406801,2585,"Subscriber",1987,"Male"
596,"2018-03-10 07:15:53.4390","2018-03-10 07:25:49.9410",28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,6,"The Embarcadero at Sansome St",37.80477,-122.403234,1124,"Subscriber",1975,"Male"
362,"2018-03-10 07:18:19.5560","2018-03-10 07:24:21.6400",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,1578,"Subscriber",1980,"Male"
231,"2018-03-10 07:15:14.1280","2018-03-10 07:19:05.9730",11,"Davis St at Jackson St",37.79728,-122.398436,20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,484,"Subscriber",1967,"Male"
233,"2018-03-10 07:15:10.7120","2018-03-10 07:19:04.1800",11,"Davis St at Jackson St",37.79728,-122.398436,20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,2374,"Subscriber",1970,"Female"
819,"2018-03-10 07:02:10.5880","2018-03-10 07:15:50.3700",241,"Ashby BART Station",37.8524766,-122.2702132,150,"Adeline St at 40th St",37.8312769,-122.2782669,3516,"Subscriber",1968,"Other"
722,"2018-03-10 07:02:11.0660","2018-03-10 07:14:13.5370",213,"32nd St at Adeline St",37.8238474,-122.2811926,160,"West Oakland BART Station",37.8053183,-122.2948365,3290,"Customer",1981,"Other"
2654,"2018-03-10 06:27:06.3260","2018-03-10 07:11:21.2000",133,"Valencia St at 22nd St",37.7552126,-122.4209752,42,"San Francisco City Hall (Polk St at Grove St)",37.77865,-122.41823,992,"Subscriber",1958,"Male"
417,"2018-03-10 06:59:21.6250","2018-03-10 07:06:18.6790",75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,2528,"Subscriber",1987,"Male"
593,"2018-03-10 06:55:15.0820","2018-03-10 07:05:08.3490",81,"Berry St at 4th St",37.77588,-122.39317,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,3127,"Subscriber",1981,"Male"
350,"2018-03-10 06:58:31.5540","2018-03-10 07:04:21.6750",97,"14th St at Mission St",37.7682646,-122.4201102,109,"17th St at Valencia St",37.7633158,-122.4219039,3454,"Subscriber",1961,"Male"
458,"2018-03-10 06:50:13.8870","2018-03-10 06:57:52.2590",22,"Howard St at Beale St",37.789756,-122.394643,6,"The Embarcadero at Sansome St",37.80477,-122.403234,3043,"Subscriber",1954,"Male"
476,"2018-03-10 06:44:02.4160","2018-03-10 06:51:59.2280",173,"Shattuck Ave at 55th Ave",37.8403643,-122.2644881,212,"Mosswood Park",37.8249311,-122.2604787,591,"Subscriber",1982,"Male"
337,"2018-03-10 06:45:21.9560","2018-03-10 06:50:59.5360",189,"Genoa St at 55th St",37.8396488,-122.2717561,176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,1208,"Subscriber",1975,"Male"
430,"2018-03-10 06:29:13.2670","2018-03-10 06:36:24.1160",22,"Howard St at Beale St",37.789756,-122.394643,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,617,"Subscriber",1983,"Male"
839,"2018-03-10 06:16:32.4290","2018-03-10 06:30:31.4420",129,"Harrison St at 20th St",37.758862,-122.412544,59,"S Van Ness Ave at Market St",37.774814,-122.418954,255,"Subscriber",1961,"Male"
589,"2018-03-10 06:20:21.8220","2018-03-10 06:30:11.4610",214,"Market St at Brockhurst St",37.8233214,-122.2757325,195,"Bay Pl at Vernon St",37.81231409135146,-122.26077854633331,3631,"Subscriber",1992,"Other"
