"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender"
663,"2018-03-06 08:45:10.1380","2018-03-06 08:56:14.0170",124,"19th St at Florida St",37.7604469,-122.410807,62,"Victoria Manalo Draves Park",37.77779057034257,-122.40643188357353,3652,"Subscriber",1982,"Male"
679,"2018-03-06 08:44:50.2610","2018-03-06 08:56:10.0590",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,59,"S Van Ness Ave at Market St",37.774814,-122.418954,3642,"Subscriber",1992,"Female"
403,"2018-03-06 08:49:20.8820","2018-03-06 08:56:04.6050",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,2887,"Subscriber",1980,"Female"
1070,"2018-03-06 08:38:02.4360","2018-03-06 08:55:53.1530",58,"Market St at 10th St",37.776619,-122.417385,8,"The Embarcadero at Vallejo St",37.799953,-122.398525,1164,"Subscriber",1988,"Male"
471,"2018-03-06 08:48:01.0020","2018-03-06 08:55:52.2910",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,49,"S Park St at 3rd St",37.7807601,-122.3949894,1904,"Subscriber",1990,"Male"
849,"2018-03-06 08:41:36.9270","2018-03-06 08:55:46.5500",274,"Oregon St at Adeline St",37.8575672,-122.2675583,149,"Emeryville Town Hall",37.8312752,-122.2856333,2870,"Subscriber",1982,"Male"
218,"2018-03-06 08:52:05.0350","2018-03-06 08:55:43.7750",9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,16,"Steuart St at Market St",37.79413,-122.39443,2894,"Subscriber",1976,"Male"
409,"2018-03-06 08:48:50.0500","2018-03-06 08:55:39.6750",312,"San Jose Diridon Station",37.329732,-121.901782,282,"Market St at Park St",37.332426301252056,-121.89034938812256,2549,"Subscriber",1968,"Male"
841,"2018-03-06 08:41:35.1370","2018-03-06 08:55:36.5670",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,8,"The Embarcadero at Vallejo St",37.799953,-122.398525,3005,"Subscriber",1963,"Male"
577,"2018-03-06 08:45:55.5890","2018-03-06 08:55:32.6540",61,"Howard St at 8th St",37.7765126,-122.4113061,36,"Folsom St at 3rd St",37.78383,-122.39887,2049,"Customer",1994,"Male"
973,"2018-03-06 08:39:16.5180","2018-03-06 08:55:29.5310",8,"The Embarcadero at Vallejo St",37.799953,-122.398525,81,"Berry St at 4th St",37.77588,-122.39317,364,"Subscriber",1988,"Male"
1320,"2018-03-06 08:33:21.5930","2018-03-06 08:55:21.9620",39,"Scott St at Golden Gate Ave",37.7789994,-122.4368608,37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,3379,"Subscriber",1972,"Male"
577,"2018-03-06 08:45:26.9510","2018-03-06 08:55:04.7020",99,"Folsom St at 15th St",37.7670373,-122.4154425,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,3458,"Subscriber",1993,"Male"
621,"2018-03-06 08:44:41.4330","2018-03-06 08:55:03.4220",134,"Valencia St at 24th St",37.7524278,-122.4206278,100,"Bryant St at 15th St",37.7671004,-122.410662,3446,"Customer",1987,"Male"
1203,"2018-03-06 08:34:52.5430","2018-03-06 08:54:56.4380",22,"Howard St at Beale St",37.789756,-122.394643,115,"Jackson Playground",37.7650259,-122.3987734,240,"Customer",1971,"Male"
408,"2018-03-06 08:48:07.8360","2018-03-06 08:54:55.9120",173,"Shattuck Ave at 55th Ave",37.8403643,-122.2644881,176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,1413,"Subscriber",1967,"Female"
1194,"2018-03-06 08:34:59.0930","2018-03-06 08:54:54.0000",72,"Page St at Scott St",37.772406,-122.4356498,22,"Howard St at Beale St",37.789756,-122.394643,814,"Subscriber",1969,"Male"
331,"2018-03-06 08:49:20.1270","2018-03-06 08:54:52.0770",114,"Rhode Island St at 17th St",37.7644783,-122.4025701,126,"Esprit Park",37.7616343,-122.3906477,2258,"Subscriber",1977,"Male"
565,"2018-03-06 08:45:24.6150","2018-03-06 08:54:50.3880",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,3371,"Subscriber",1979,"Female"
278,"2018-03-06 08:49:54.0960","2018-03-06 08:54:32.8160",16,"Steuart St at Market St",37.79413,-122.39443,8,"The Embarcadero at Vallejo St",37.799953,-122.398525,2338,"Subscriber",1982,"Female"
940,"2018-03-06 08:38:51.5100","2018-03-06 08:54:31.9060",84,"Duboce Park",37.7692005,-122.4338119,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,1937,"Subscriber","",""
655,"2018-03-06 08:43:35.6920","2018-03-06 08:54:30.7880",324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,59,"S Van Ness Ave at Market St",37.774814,-122.418954,3643,"Subscriber",1994,"Male"
928,"2018-03-06 08:38:54.2670","2018-03-06 08:54:22.8860",126,"Esprit Park",37.7616343,-122.3906477,23,"The Embarcadero at Steuart St",37.791464,-122.391034,763,"Subscriber",1982,"Male"
1627,"2018-03-06 08:27:14.1090","2018-03-06 08:54:21.6780",205,"Shafter Ave at Cavour St",37.8379469,-122.2572427,7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,1142,"Subscriber",1973,"Male"
604,"2018-03-06 08:44:01.2690","2018-03-06 08:54:05.8540",81,"Berry St at 4th St",37.77588,-122.39317,23,"The Embarcadero at Steuart St",37.791464,-122.391034,412,"Subscriber",1974,"Male"
420,"2018-03-06 08:46:51.5610","2018-03-06 08:53:52.3200",238,"MLK Jr Way at University Ave",37.8717192,-122.2730677,266,"Parker St at Fulton St",37.8624644,-122.2647911,3633,"Subscriber",1967,"Male"
397,"2018-03-06 08:47:08.6160","2018-03-06 08:53:46.0830",249,"Russell St at College Ave",37.8584732,-122.2532529,171,"Rockridge BART Station",37.84427875399067,-122.251900434494,3467,"Customer","",""
789,"2018-03-06 08:40:35.0880","2018-03-06 08:53:44.3510",42,"San Francisco City Hall (Polk St at Grove St)",37.77865,-122.41823,49,"S Park St at 3rd St",37.7807601,-122.3949894,1793,"Subscriber",1995,"Male"
578,"2018-03-06 08:43:58.0170","2018-03-06 08:53:36.3970",4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,1206,"Subscriber",1987,"Female"
418,"2018-03-06 08:46:24.1290","2018-03-06 08:53:22.3980",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,6,"The Embarcadero at Sansome St",37.80477,-122.403234,90,"Subscriber",1971,"Female"
662,"2018-03-06 08:42:19.5440","2018-03-06 08:53:21.7030",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,2791,"Subscriber",1967,"Male"
358,"2018-03-06 08:47:20.4370","2018-03-06 08:53:18.8930",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,13,"Commercial St at Montgomery St",37.794231,-122.402923,3717,"Subscriber",1976,"Male"
158,"2018-03-06 08:50:36.6640","2018-03-06 08:53:15.5010",125,"20th St at Bryant St",37.7592005,-122.409851,112,"Harrison St at 17th St",37.7638471,-122.4130036,2023,"Subscriber",1977,"Male"
929,"2018-03-06 08:37:45.0300","2018-03-06 08:53:14.3420",22,"Howard St at Beale St",37.789756,-122.394643,59,"S Van Ness Ave at Market St",37.774814,-122.418954,1946,"Subscriber",1984,"Female"
756,"2018-03-06 08:40:33.0980","2018-03-06 08:53:09.3760",76,"McCoppin St at Valencia St",37.77166246221617,-122.42242321372034,19,"Post St at Kearny St",37.788975,-122.403452,3614,"Subscriber",1982,"Male"
419,"2018-03-06 08:46:05.0400","2018-03-06 08:53:04.4040",85,"Church St at Duboce Ave",37.7700831,-122.4291557,118,"Eureka Valley Recreation Center",37.7591769,-122.4369431,523,"Subscriber",1988,"Male"
742,"2018-03-06 08:40:37.0710","2018-03-06 08:53:00.0360",43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,16,"Steuart St at Market St",37.79413,-122.39443,615,"Subscriber",1983,"Female"
532,"2018-03-06 08:44:04.9120","2018-03-06 08:52:57.8890",43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,101,"San Bruno Ave at 16th St",37.76600774273675,-122.40567684173583,1467,"Subscriber",1983,"Male"
1212,"2018-03-06 08:32:44.2290","2018-03-06 08:52:56.8470",137,"Jersey St at Castro St",37.750506,-122.4339496,19,"Post St at Kearny St",37.788975,-122.403452,2863,"Subscriber",1970,"Male"
1103,"2018-03-06 08:34:28.2180","2018-03-06 08:52:52.0760",106,"Sanchez St at 17th St",37.7632417,-122.4306746,26,"1st St at Folsom St",37.78729,-122.39438,2773,"Subscriber",1980,"Male"
739,"2018-03-06 08:40:30.8880","2018-03-06 08:52:50.1560",144,"Precita Park",37.7472996,-122.4114029,58,"Market St at 10th St",37.776619,-122.417385,3335,"Subscriber",1989,"Male"
253,"2018-03-06 08:48:34.9060","2018-03-06 08:52:48.2680",16,"Steuart St at Market St",37.79413,-122.39443,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,461,"Subscriber",1984,"Male"
803,"2018-03-06 08:39:17.8310","2018-03-06 08:52:41.4100",312,"San Jose Diridon Station",37.329732,-121.901782,282,"Market St at Park St",37.332426301252056,-121.89034938812256,3622,"Subscriber",1966,"Male"
407,"2018-03-06 08:45:42.6430","2018-03-06 08:52:30.1380",26,"1st St at Folsom St",37.78729,-122.39438,13,"Commercial St at Montgomery St",37.794231,-122.402923,762,"Subscriber",1989,"Male"
384,"2018-03-06 08:45:56.5080","2018-03-06 08:52:20.9000",22,"Howard St at Beale St",37.789756,-122.394643,45,"5th St at Howard St",37.781752,-122.405127,3159,"Subscriber",1988,"Female"
310,"2018-03-06 08:47:09.0610","2018-03-06 08:52:19.1640",137,"Jersey St at Castro St",37.750506,-122.4339496,134,"Valencia St at 24th St",37.7524278,-122.4206278,3616,"Subscriber",1979,"Male"
200,"2018-03-06 08:48:53.2190","2018-03-06 08:52:13.4100",175,"49th St at Telegraph Ave",37.8359455,-122.2623663,176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,251,"Subscriber",1991,"Male"
1125,"2018-03-06 08:33:25.5070","2018-03-06 08:52:10.9060",205,"Shafter Ave at Cavour St",37.8379469,-122.2572427,163,"Lake Merritt BART Station",37.7973195,-122.2653199,347,"Subscriber",1981,"Male"
1455,"2018-03-06 08:27:49.8800","2018-03-06 08:52:05.8710",324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,2248,"Subscriber",1968,"Female"
783,"2018-03-06 08:38:53.6390","2018-03-06 08:51:57.3540",123,"Folsom St at 19th St",37.7605936,-122.4148171,81,"Berry St at 4th St",37.77588,-122.39317,817,"Subscriber",1975,"Male"
699,"2018-03-06 08:40:15.1820","2018-03-06 08:51:54.9920",62,"Victoria Manalo Draves Park",37.77779057034257,-122.40643188357353,24,"Spear St at Folsom St",37.7896767,-122.3904285,1966,"Customer",1987,"Female"
467,"2018-03-06 08:44:04.3400","2018-03-06 08:51:51.9960",241,"Ashby BART Station",37.8524766,-122.2702132,268,"Ellsworth St at Russell St",37.85749021457153,-122.26157784461977,1474,"Subscriber",1970,"Male"
606,"2018-03-06 08:41:41.1360","2018-03-06 08:51:48.0920",37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,626,"Subscriber",1984,"Female"
921,"2018-03-06 08:36:24.9670","2018-03-06 08:51:46.9560",137,"Jersey St at Castro St",37.750506,-122.4339496,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,2632,"Subscriber",1982,"Male"
1068,"2018-03-06 08:33:58.7630","2018-03-06 08:51:46.7960",27,"Beale St at Harrison St",37.7880593,-122.3918648,126,"Esprit Park",37.7616343,-122.3906477,285,"Subscriber",1986,"Female"
940,"2018-03-06 08:36:01.7720","2018-03-06 08:51:42.7020",324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,124,"19th St at Florida St",37.7604469,-122.410807,720,"Subscriber",1990,"Female"
170,"2018-03-06 08:48:52.0850","2018-03-06 08:51:42.6300",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,2213,"Subscriber",1991,"Female"
941,"2018-03-06 08:36:00.0270","2018-03-06 08:51:41.3600",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,2734,"Subscriber",1994,"Female"
377,"2018-03-06 08:45:18.4640","2018-03-06 08:51:36.2940",27,"Beale St at Harrison St",37.7880593,-122.3918648,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,388,"Subscriber",1980,"Male"
330,"2018-03-06 08:46:05.5310","2018-03-06 08:51:35.7110",266,"Parker St at Fulton St",37.8624644,-122.2647911,245,"Downtown Berkeley BART",37.8703477,-122.2677637,1324,"Subscriber",1996,"Male"
536,"2018-03-06 08:42:35.4550","2018-03-06 08:51:31.7940",200,"2nd Ave at E 18th St",37.800213566969795,-122.25381016731262,198,"Snow Park",37.80781318217903,-122.26449608802795,3347,"Subscriber",1986,"Male"
289,"2018-03-06 08:46:35.9940","2018-03-06 08:51:25.6080",173,"Shattuck Ave at 55th Ave",37.8403643,-122.2644881,176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,2565,"Subscriber",1981,"Female"
269,"2018-03-06 08:46:44.8620","2018-03-06 08:51:14.6350",58,"Market St at 10th St",37.776619,-122.417385,89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,1128,"Subscriber",1978,"Male"
982,"2018-03-06 08:34:51.5990","2018-03-06 08:51:14.2630",22,"Howard St at Beale St",37.789756,-122.394643,116,"Mississippi St at 17th St",37.7648022,-122.3947713,694,"Subscriber",1975,"Male"
264,"2018-03-06 08:46:48.4570","2018-03-06 08:51:13.0620",22,"Howard St at Beale St",37.789756,-122.394643,13,"Commercial St at Montgomery St",37.794231,-122.402923,2298,"Subscriber",1982,"Male"
159,"2018-03-06 08:48:32.1580","2018-03-06 08:51:11.2220",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,27,"Beale St at Harrison St",37.7880593,-122.3918648,1674,"Subscriber",1990,"Male"
370,"2018-03-06 08:44:58.1410","2018-03-06 08:51:08.8280",126,"Esprit Park",37.7616343,-122.3906477,114,"Rhode Island St at 17th St",37.7644783,-122.4025701,3565,"Subscriber",1989,"Female"
640,"2018-03-06 08:40:26.8020","2018-03-06 08:51:07.7960",29,"O'Farrell St at Divisadero St",37.782404601934104,-122.43944585323335,59,"S Van Ness Ave at Market St",37.774814,-122.418954,1792,"Subscriber",1969,"Male"
304,"2018-03-06 08:45:59.0860","2018-03-06 08:51:03.8680",178,"Broadway at 30th St",37.8193814,-122.2619284,182,"19th Street BART Station",37.8090126,-122.2682473,951,"Subscriber","",""
311,"2018-03-06 08:45:49.3350","2018-03-06 08:51:00.4340",89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,63,"Bryant St at 6th St",37.775910222333366,-122.40257500673577,637,"Customer",1989,"Female"
764,"2018-03-06 08:38:07.6020","2018-03-06 08:50:51.6760",197,"El Embarcadero at Grand Ave",37.8088479,-122.2496799,7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,2432,"Subscriber",1985,"Female"
732,"2018-03-06 08:38:37.1030","2018-03-06 08:50:49.5860",62,"Victoria Manalo Draves Park",37.77779057034257,-122.40643188357353,24,"Spear St at Folsom St",37.7896767,-122.3904285,276,"Subscriber",1983,"Male"
455,"2018-03-06 08:43:08.3250","2018-03-06 08:50:43.4580",275,"Julian St at 6th St",37.3429973,-121.8888891,316,"San Salvador St at 1st St",37.330165,-121.885831,1064,"Subscriber",1977,"Male"
347,"2018-03-06 08:44:55.4970","2018-03-06 08:50:42.6340",47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,342,"Colin P Kelly Jr St at Townsend St (Temporary Site)",37.781382819628725,-122.3898410797119,2076,"Subscriber",1968,"Male"
1443,"2018-03-06 08:26:19.7650","2018-03-06 08:50:23.3290",134,"Valencia St at 24th St",37.7524278,-122.4206278,24,"Spear St at Folsom St",37.7896767,-122.3904285,1668,"Subscriber",1986,"Female"
294,"2018-03-06 08:45:26.7660","2018-03-06 08:50:21.0250",210,"45th St at Manila",37.8332935222321,-122.25622415542603,176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,3404,"Subscriber",1988,"Male"
335,"2018-03-06 08:44:37.8740","2018-03-06 08:50:13.4320",59,"S Van Ness Ave at Market St",37.774814,-122.418954,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,1269,"Subscriber",1985,"Male"
2391,"2018-03-06 08:10:21.7560","2018-03-06 08:50:12.9800",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,33,"Golden Gate Ave at Hyde St",37.7816495,-122.4154077,1715,"Subscriber",1959,"Male"
911,"2018-03-06 08:34:47.4840","2018-03-06 08:49:59.4030",126,"Esprit Park",37.7616343,-122.3906477,58,"Market St at 10th St",37.776619,-122.417385,3363,"Subscriber",1985,"Male"
532,"2018-03-06 08:41:02.2100","2018-03-06 08:49:54.9270",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,90,"Townsend St at 7th St",37.771058,-122.402717,906,"Subscriber",1980,"Male"
1057,"2018-03-06 08:32:08.0020","2018-03-06 08:49:45.4990",39,"Scott St at Golden Gate Ave",37.7789994,-122.4368608,20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,2428,"Subscriber",1985,"Male"
897,"2018-03-06 08:34:37.6490","2018-03-06 08:49:34.8940",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,121,"Mission Playground",37.7592103,-122.4213392,2128,"Subscriber",1990,"Female"
370,"2018-03-06 08:43:16.9910","2018-03-06 08:49:27.8490",119,"18th St at Noe St",37.7610471,-122.4326417,223,"16th St Mission BART Station 2",37.7647652154977,-122.42009103298186,2100,"Subscriber",1971,"Female"
998,"2018-03-06 08:32:48.5470","2018-03-06 08:49:27.5030",186,"Lakeside Dr at 14th St",37.8013189,-122.2626418,148,"Horton St at 40th St",37.8297046,-122.2876102,2093,"Subscriber",1985,"Male"
836,"2018-03-06 08:35:18.6110","2018-03-06 08:49:15.4570",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,11,"Davis St at Jackson St",37.79728,-122.398436,2932,"Subscriber",1989,"Female"
245,"2018-03-06 08:45:09.1560","2018-03-06 08:49:14.7640",20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,23,"The Embarcadero at Steuart St",37.791464,-122.391034,2396,"Subscriber",1976,"Male"
741,"2018-03-06 08:36:29.3060","2018-03-06 08:48:50.4640",30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,19,"Post St at Kearny St",37.788975,-122.403452,2088,"Subscriber",1993,"Male"
549,"2018-03-06 08:39:28.9280","2018-03-06 08:48:38.5450",89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,342,"Colin P Kelly Jr St at Townsend St (Temporary Site)",37.781382819628725,-122.3898410797119,2670,"Subscriber",1989,"Male"
987,"2018-03-06 08:32:10.9800","2018-03-06 08:48:38.4030",30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,2894,"Subscriber","",""
781,"2018-03-06 08:35:29.3260","2018-03-06 08:48:30.3650",72,"Page St at Scott St",37.772406,-122.4356498,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,2089,"Subscriber",1993,"Female"
640,"2018-03-06 08:37:47.7660","2018-03-06 08:48:28.5510",89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,36,"Folsom St at 3rd St",37.78383,-122.39887,1672,"Subscriber",1983,"Male"
584,"2018-03-06 08:38:39.9790","2018-03-06 08:48:24.2540",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,342,"Colin P Kelly Jr St at Townsend St (Temporary Site)",37.781382819628725,-122.3898410797119,2702,"Subscriber",1993,"Male"
962,"2018-03-06 08:32:13.4180","2018-03-06 08:48:16.1680",6,"The Embarcadero at Sansome St",37.80477,-122.403234,81,"Berry St at 4th St",37.77588,-122.39317,3176,"Subscriber",1987,"Male"
579,"2018-03-06 08:38:29.8130","2018-03-06 08:48:09.3320",42,"San Francisco City Hall (Polk St at Grove St)",37.77865,-122.41823,102,"Irwin St at 8th St",37.7668828,-122.3995794,2584,"Customer",1985,"Male"
944,"2018-03-06 08:32:17.8800","2018-03-06 08:48:01.8960",23,"The Embarcadero at Steuart St",37.791464,-122.391034,116,"Mississippi St at 17th St",37.7648022,-122.3947713,2625,"Subscriber",1962,"Female"
1117,"2018-03-06 08:28:58.5370","2018-03-06 08:47:36.4920",120,"Mission Dolores Park",37.7614205,-122.4264353,9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,2436,"Subscriber",1982,"Male"
294,"2018-03-06 08:42:41.4770","2018-03-06 08:47:36.3170",27,"Beale St at Harrison St",37.7880593,-122.3918648,342,"Colin P Kelly Jr St at Townsend St (Temporary Site)",37.781382819628725,-122.3898410797119,3259,"Subscriber",1991,"Male"
751,"2018-03-06 08:35:01.4520","2018-03-06 08:47:32.5980",41,"Golden Gate Ave at Polk St",37.78127,-122.41874,37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,1062,"Subscriber",1982,"Male"
368,"2018-03-06 08:41:15.1740","2018-03-06 08:47:23.3970",210,"45th St at Manila",37.8332935222321,-122.25622415542603,176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,3367,"Subscriber",1968,"Female"
312,"2018-03-06 08:42:09.9030","2018-03-06 08:47:22.8860",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,24,"Spear St at Folsom St",37.7896767,-122.3904285,2139,"Subscriber",1985,"Female"
322,"2018-03-06 08:41:56.8010","2018-03-06 08:47:18.8320",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,64,"5th St at Brannan St",37.7767539,-122.3990176,1487,"Subscriber",1978,"Male"
506,"2018-03-06 08:38:48.5670","2018-03-06 08:47:15.5070",6,"The Embarcadero at Sansome St",37.80477,-122.403234,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,2118,"Subscriber",1956,"Male"
297,"2018-03-06 08:42:15.7450","2018-03-06 08:47:13.5460",43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,1604,"Subscriber",1988,"Male"
563,"2018-03-06 08:37:34.2820","2018-03-06 08:46:58.2220",14,"Clay St at Battery St",37.795001,-122.39997,342,"Colin P Kelly Jr St at Townsend St (Temporary Site)",37.781382819628725,-122.3898410797119,2945,"Subscriber",1979,"Male"
1200,"2018-03-06 08:26:56.2480","2018-03-06 08:46:57.0490",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,24,"Spear St at Folsom St",37.7896767,-122.3904285,3553,"Subscriber",1992,"Male"
775,"2018-03-06 08:33:50.1460","2018-03-06 08:46:45.5610",30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,14,"Clay St at Battery St",37.795001,-122.39997,1530,"Subscriber",1994,"Male"
712,"2018-03-06 08:34:51.4890","2018-03-06 08:46:43.9840",72,"Page St at Scott St",37.772406,-122.4356498,4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,2928,"Subscriber",1991,"Male"
705,"2018-03-06 08:34:47.5580","2018-03-06 08:46:32.9170",196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,3054,"Subscriber",1982,"Male"
585,"2018-03-06 08:36:32.3880","2018-03-06 08:46:17.9940",4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,2425,"Customer","",""
557,"2018-03-06 08:36:57.9240","2018-03-06 08:46:15.4440",43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,102,"Irwin St at 8th St",37.7668828,-122.3995794,1733,"Subscriber",1980,"Female"
544,"2018-03-06 08:37:10.5910","2018-03-06 08:46:14.7560",238,"MLK Jr Way at University Ave",37.8717192,-122.2730677,243,"Bancroft Way at College Ave",37.8693603,-122.2543374,2010,"Subscriber",1996,"Male"
400,"2018-03-06 08:39:31.1460","2018-03-06 08:46:11.2690",223,"16th St Mission BART Station 2",37.7647652154977,-122.42009103298186,78,"Folsom St at 9th St",37.7737172,-122.4116467,1711,"Subscriber",1985,"Female"
627,"2018-03-06 08:35:32.4680","2018-03-06 08:46:00.3720",22,"Howard St at Beale St",37.789756,-122.394643,81,"Berry St at 4th St",37.77588,-122.39317,88,"Subscriber",1960,"Male"
