"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender"
295,"2018-03-19 15:37:25.7420","2018-03-19 15:42:20.8170",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,3341,"Subscriber",1965,"Male"
289,"2018-03-19 15:37:27.4090","2018-03-19 15:42:16.5710",268,"Ellsworth St at Russell St",37.85749021457153,-122.26157784461977,241,"Ashby BART Station",37.8524766,-122.2702132,605,"Subscriber",1970,"Male"
537,"2018-03-19 15:32:42.3900","2018-03-19 15:41:39.5020",80,"Townsend St at 5th St",37.7753058,-122.39738,22,"Howard St at Beale St",37.789756,-122.394643,1857,"Subscriber",1970,"Male"
1384,"2018-03-19 15:18:29.5200","2018-03-19 15:41:34.1790",6,"The Embarcadero at Sansome St",37.80477,-122.403234,126,"Esprit Park",37.7616343,-122.3906477,1994,"Customer",1961,"Female"
798,"2018-03-19 15:28:14.9850","2018-03-19 15:41:33.0820",298,"Oak St at 1st St",37.322124625448566,-121.88109040260315,309,"San Jose City Hall",37.337391,-121.886995,1104,"Subscriber",1986,"Male"
1496,"2018-03-19 15:15:57.1330","2018-03-19 15:40:54.0760",270,"Ninth St at Heinz Ave",37.8534894,-122.2894154,243,"Bancroft Way at College Ave",37.8693603,-122.2543374,3556,"Subscriber",1989,"Male"
969,"2018-03-19 15:24:33.5550","2018-03-19 15:40:42.9830",106,"Sanchez St at 17th St",37.7632417,-122.4306746,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,2321,"Subscriber",1993,"Male"
586,"2018-03-19 15:30:47.4450","2018-03-19 15:40:33.7600",6,"The Embarcadero at Sansome St",37.80477,-122.403234,9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,1049,"Customer","",""
912,"2018-03-19 15:25:20.6150","2018-03-19 15:40:32.8830",176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,155,"Emeryville Public Market",37.84052116694969,-122.29352831840515,204,"Customer",1987,"Other"
567,"2018-03-19 15:31:04.1240","2018-03-19 15:40:31.6580",6,"The Embarcadero at Sansome St",37.80477,-122.403234,9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,3259,"Customer","",""
782,"2018-03-19 15:27:25.4940","2018-03-19 15:40:27.9130",115,"Jackson Playground",37.7650259,-122.3987734,44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,652,"Subscriber",1994,"Male"
1270,"2018-03-19 15:19:13.0970","2018-03-19 15:40:23.2650",34,"Father Alfred E Boeddeker Park",37.7839879,-122.412408,121,"Mission Playground",37.7592103,-122.4213392,970,"Subscriber",1961,"Male"
1303,"2018-03-19 15:18:37.6500","2018-03-19 15:40:20.8640",133,"Valencia St at 22nd St",37.7552126,-122.4209752,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,2610,"Subscriber",1991,"Male"
1167,"2018-03-19 15:19:48.0170","2018-03-19 15:39:15.5740",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,2039,"Subscriber",1975,"Male"
3458,"2018-03-19 14:40:50.8340","2018-03-19 15:38:28.9830",242,"Milvia St at Derby St",37.86012459911685,-122.2693844139576,246,"Berkeley Civic Center",37.8690599,-122.270556,1763,"Subscriber",1996,"Male"
1370,"2018-03-19 15:15:27.2790","2018-03-19 15:38:18.2520",8,"The Embarcadero at Vallejo St",37.799953,-122.398525,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,2151,"Customer","",""
602,"2018-03-19 15:28:11.1140","2018-03-19 15:38:13.2160",80,"Townsend St at 5th St",37.7753058,-122.39738,44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,3675,"Subscriber",1977,"Male"
673,"2018-03-19 15:26:32.6040","2018-03-19 15:37:45.7660",16,"Steuart St at Market St",37.79413,-122.39443,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,763,"Subscriber",1968,"Male"
651,"2018-03-19 15:26:47.3750","2018-03-19 15:37:38.8360",118,"Eureka Valley Recreation Center",37.7591769,-122.4369431,113,"Franklin Square",37.764555,-122.410345,2293,"Subscriber",1982,"Male"
935,"2018-03-19 15:21:50.5810","2018-03-19 15:37:26.0160",281,"9th St at San Fernando",37.3383952,-121.8807965,291,"Autumn Parkway at Coleman Ave",37.3413348,-121.9031829,333,"Subscriber",1986,"Male"
103,"2018-03-19 15:34:09.4650","2018-03-19 15:35:52.5120",77,"11th St at Natoma St",37.7735069,-122.4160402,88,"11th St at Bryant St",37.7700298,-122.4117258,3109,"Subscriber",1989,"Male"
452,"2018-03-19 15:27:54.9920","2018-03-19 15:35:27.3950",30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,120,"Subscriber",1961,"Female"
661,"2018-03-19 15:24:24.6020","2018-03-19 15:35:25.9380",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,16,"Steuart St at Market St",37.79413,-122.39443,2005,"Subscriber",1988,"Male"
137,"2018-03-19 15:33:03.8460","2018-03-19 15:35:20.9820",23,"The Embarcadero at Steuart St",37.791464,-122.391034,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,437,"Subscriber",1981,"Male"
217,"2018-03-19 15:31:34.4810","2018-03-19 15:35:11.7570",310,"San Fernando St at 4th St",37.335885,-121.88566,311,"Paseo De San Antonio at 2nd St",37.333798,-121.886943,444,"Subscriber",1957,"Female"
264,"2018-03-19 15:28:54.4680","2018-03-19 15:33:18.6130",6,"The Embarcadero at Sansome St",37.80477,-122.403234,16,"Steuart St at Market St",37.79413,-122.39443,1722,"Subscriber",1992,"Male"
