"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender"
653,"2018-01-10 17:04:15.1870","2018-01-10 17:15:08.9330",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,1506,"Subscriber",1989,"Male"
566,"2018-01-10 17:05:39.6390","2018-01-10 17:15:06.2270",112,"Harrison St at 17th St",37.7638471,-122.4130036,127,"Valencia St at 21st St",37.7567083,-122.421025,2196,"Customer","",""
429,"2018-01-10 17:07:54.4560","2018-01-10 17:15:03.7580",81,"Berry St at 4th St",37.77588,-122.39317,115,"Jackson Playground",37.7650259,-122.3987734,255,"Subscriber",1978,"Male"
454,"2018-01-10 17:07:25.4110","2018-01-10 17:14:59.5400",30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,62,"Victoria Manalo Draves Park",37.77779057034257,-122.40643188357353,2256,"Subscriber","",""
70,"2018-01-10 17:13:37.7460","2018-01-10 17:14:48.4970",24,"Spear St at Folsom St",37.7896767,-122.3904285,24,"Spear St at Folsom St",37.7896767,-122.3904285,3493,"Customer","",""
588,"2018-01-10 17:04:57.2780","2018-01-10 17:14:45.9360",27,"Beale St at Harrison St",37.7880593,-122.3918648,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,3129,"Subscriber",1976,"Male"
594,"2018-01-10 17:04:24.3400","2018-01-10 17:14:18.5960",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,314,"Subscriber",1967,"Male"
491,"2018-01-10 17:06:05.9060","2018-01-10 17:14:17.4110",22,"Howard St at Beale St",37.789756,-122.394643,321,"5th at Folsom",37.78014570345598,-122.40307085237873,2273,"Subscriber",1972,"Female"
534,"2018-01-10 17:05:20.6240","2018-01-10 17:14:15.5830",19,"Post St at Kearny St",37.788975,-122.403452,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,3743,"Subscriber",1988,"Male"
880,"2018-01-10 16:59:27.6190","2018-01-10 17:14:08.5850",197,"El Embarcadero at Grand Ave",37.8088479,-122.2496799,211,"Broadway at 40th St",37.8277573,-122.2567156,3207,"Subscriber",1973,"Male"
211,"2018-01-10 17:10:32.5030","2018-01-10 17:14:03.6400",9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,16,"Steuart St at Market St",37.79413,-122.39443,3566,"Subscriber",1983,"Male"
456,"2018-01-10 17:06:26.4710","2018-01-10 17:14:02.9760",45,"5th St at Howard St",37.781752,-122.405127,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,1779,"Subscriber",1983,"Male"
1074,"2018-01-10 16:55:43.3890","2018-01-10 17:13:37.4370",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,90,"Townsend St at 7th St",37.771058,-122.402717,1796,"Subscriber",1978,"Female"
791,"2018-01-10 17:00:19.8540","2018-01-10 17:13:31.4230",138,"Jersey St at Church St",37.7509004,-122.4274114,75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,2626,"Subscriber",1987,"Male"
710,"2018-01-10 17:01:39.1890","2018-01-10 17:13:29.7800",80,"Townsend St at 5th St",37.7753058,-122.39738,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,2235,"Subscriber",1974,"Male"
561,"2018-01-10 17:04:06.2810","2018-01-10 17:13:27.5690",14,"Clay St at Battery St",37.795001,-122.39997,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,2392,"Subscriber",1989,"Male"
674,"2018-01-10 17:02:11.0100","2018-01-10 17:13:25.3520",49,"S Park St at 3rd St",37.7807601,-122.3949894,116,"Mississippi St at 17th St",37.7648022,-122.3947713,974,"Subscriber",1993,"Female"
885,"2018-01-10 16:58:21.1830","2018-01-10 17:13:06.9080",19,"Post St at Kearny St",37.788975,-122.403452,43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,581,"Subscriber",1987,"Male"
554,"2018-01-10 17:03:43.3720","2018-01-10 17:12:57.5790",13,"Commercial St at Montgomery St",37.794231,-122.402923,20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,3568,"Customer",1997,"Female"
549,"2018-01-10 17:03:43.7460","2018-01-10 17:12:53.2280",13,"Commercial St at Montgomery St",37.794231,-122.402923,20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,3445,"Customer",1988,"Male"
