"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender"
227,"2018-02-14 17:50:00.7360","2018-02-14 17:53:47.7370",176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,211,"Broadway at 40th St",37.8277573,-122.2567156,3543,"Subscriber",1975,"Male"
419,"2018-02-14 17:46:46.2650","2018-02-14 17:53:46.1990",312,"San Jose Diridon Station",37.329732,-121.901782,311,"Paseo De San Antonio at 2nd St",37.333798,-121.886943,1812,"Subscriber",1992,"Male"
192,"2018-02-14 17:50:27.1630","2018-02-14 17:53:39.9930",284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,45,"5th St at Howard St",37.781752,-122.405127,75,"Subscriber",1965,"Male"
503,"2018-02-14 17:45:13.6400","2018-02-14 17:53:37.5380",241,"Ashby BART Station",37.8524766,-122.2702132,157,"65th St at Hollis St",37.8467842,-122.2913761,1123,"Subscriber",1991,"Male"
416,"2018-02-14 17:46:38.1130","2018-02-14 17:53:34.8470",7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,186,"Lakeside Dr at 14th St",37.8013189,-122.2626418,33,"Subscriber",1987,"Female"
522,"2018-02-14 17:44:50.7970","2018-02-14 17:53:32.8990",163,"Lake Merritt BART Station",37.7973195,-122.2653199,197,"El Embarcadero at Grand Ave",37.8088479,-122.2496799,2636,"Subscriber",1979,"Female"
945,"2018-02-14 17:37:46.5770","2018-02-14 17:53:31.7280",7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,195,"Bay Pl at Vernon St",37.81231409135146,-122.26077854633331,552,"Subscriber",1975,"Female"
772,"2018-02-14 17:40:28.7440","2018-02-14 17:53:21.2950",182,"19th Street BART Station",37.8090126,-122.2682473,194,"Lakeshore Ave at Trestle Glen Rd",37.8110807,-122.2432677,3267,"Subscriber",1978,"Male"
1172,"2018-02-14 17:33:39.3490","2018-02-14 17:53:11.9220",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,2273,"Subscriber",1967,"Male"
490,"2018-02-14 17:44:56.7550","2018-02-14 17:53:07.7500",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,1653,"Subscriber",1968,"Male"
270,"2018-02-14 17:48:35.4860","2018-02-14 17:53:06.3100",141,"Valencia St at Cesar Chavez St",37.7479981,-122.4202187,127,"Valencia St at 21st St",37.7567083,-122.421025,3559,"Subscriber",1995,"Male"
468,"2018-02-14 17:45:14.2290","2018-02-14 17:53:02.5510",23,"The Embarcadero at Steuart St",37.791464,-122.391034,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,3382,"Subscriber",1986,"Male"
