"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender"
409,"2018-03-12 09:43:17.9520","2018-03-12 09:50:07.8380",75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,1362,"Subscriber",1987,"Male"
740,"2018-03-12 09:37:44.6860","2018-03-12 09:50:04.7310",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,10,"Washington St at Kearny St",37.79539293725452,-122.4047702550888,2768,"Subscriber",1976,"Male"
984,"2018-03-12 09:33:39.6560","2018-03-12 09:50:03.6770",71,"Broderick St at Oak St",37.7730627,-122.4390777,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,174,"Customer",1985,"Male"
404,"2018-03-12 09:43:18.4770","2018-03-12 09:50:03.3990",41,"Golden Gate Ave at Polk St",37.78127,-122.41874,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,625,"Subscriber","",""
342,"2018-03-12 09:44:19.6110","2018-03-12 09:50:01.6300",247,"Fulton St at Bancroft Way",37.8677892,-122.2658964,274,"Oregon St at Adeline St",37.8575672,-122.2675583,3112,"Subscriber",1980,"Male"
723,"2018-03-12 09:37:39.8540","2018-03-12 09:49:43.2510",205,"Shafter Ave at Cavour St",37.8379469,-122.2572427,166,"College Ave at Alcatraz Ave",37.8513755,-122.2525233,804,"Subscriber",1981,"Male"
407,"2018-03-12 09:42:53.1010","2018-03-12 09:49:40.1950",312,"San Jose Diridon Station",37.329732,-121.901782,313,"Almaden Blvd at San Fernando St",37.331415,-121.8932,3104,"Subscriber",1989,"Female"
546,"2018-03-12 09:40:19.9560","2018-03-12 09:49:26.2740",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,81,"Berry St at 4th St",37.77588,-122.39317,201,"Subscriber",1993,"Male"
256,"2018-03-12 09:45:06.1620","2018-03-12 09:49:22.6150",296,"5th St at Virginia St",37.3259984,-121.87712,294,"Pierce Ave at Market St",37.327581,-121.884559,1301,"Subscriber",1982,"Male"
1013,"2018-03-12 09:32:29.0430","2018-03-12 09:49:22.5460",6,"The Embarcadero at Sansome St",37.80477,-122.403234,49,"S Park St at 3rd St",37.7807601,-122.3949894,1994,"Subscriber",1985,"Female"
1013,"2018-03-12 09:32:25.8330","2018-03-12 09:49:18.8810",121,"Mission Playground",37.7592103,-122.4213392,81,"Berry St at 4th St",37.77588,-122.39317,2283,"Subscriber",1979,"Female"
362,"2018-03-12 09:43:02.7360","2018-03-12 09:49:05.3220",60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,45,"5th St at Howard St",37.781752,-122.405127,3390,"Subscriber",1988,"Male"
196,"2018-03-12 09:45:42.0590","2018-03-12 09:48:58.1340",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,27,"Beale St at Harrison St",37.7880593,-122.3918648,434,"Subscriber",1993,"Male"
156,"2018-03-12 09:46:09.4220","2018-03-12 09:48:45.5480",134,"Valencia St at 24th St",37.7524278,-122.4206278,127,"Valencia St at 21st St",37.7567083,-122.421025,1941,"Subscriber",1979,"Female"
419,"2018-03-12 09:41:43.7310","2018-03-12 09:48:43.1700",43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,88,"11th St at Bryant St",37.7700298,-122.4117258,3260,"Subscriber",1989,"Male"
637,"2018-03-12 09:37:58.3290","2018-03-12 09:48:36.1810",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,1602,"Subscriber",1985,"Male"
743,"2018-03-12 09:36:05.5760","2018-03-12 09:48:28.8800",81,"Berry St at 4th St",37.77588,-122.39317,22,"Howard St at Beale St",37.789756,-122.394643,931,"Subscriber",1986,"Male"
290,"2018-03-12 09:43:34.2840","2018-03-12 09:48:24.5780",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,49,"S Park St at 3rd St",37.7807601,-122.3949894,3259,"Subscriber",1981,"Male"
818,"2018-03-12 09:34:43.8830","2018-03-12 09:48:22.5580",126,"Esprit Park",37.7616343,-122.3906477,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,3741,"Subscriber",1975,"Male"
512,"2018-03-12 09:39:43.8830","2018-03-12 09:48:16.7910",58,"Market St at 10th St",37.776619,-122.417385,284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,1997,"Subscriber",1987,"Male"
1288,"2018-03-12 09:26:43.7230","2018-03-12 09:48:12.7170",130,"22nd St Caltrain Station",37.75736899005735,-122.3920565843582,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,1330,"Subscriber",1986,"Female"
389,"2018-03-12 09:41:42.9550","2018-03-12 09:48:12.1600",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,343,"Bryant St at 2nd St",37.783171989315306,-122.39357203245163,1976,"Subscriber",1973,"Other"
967,"2018-03-12 09:32:02.6320","2018-03-12 09:48:10.1100",71,"Broderick St at Oak St",37.7730627,-122.4390777,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,3137,"Subscriber",1994,"Male"
766,"2018-03-12 09:35:22.4450","2018-03-12 09:48:09.1230",16,"Steuart St at Market St",37.79413,-122.39443,81,"Berry St at 4th St",37.77588,-122.39317,3088,"Subscriber",1978,"Female"
621,"2018-03-12 09:37:43.1290","2018-03-12 09:48:04.8350",16,"Steuart St at Market St",37.79413,-122.39443,81,"Berry St at 4th St",37.77588,-122.39317,670,"Subscriber",1984,"Male"
622,"2018-03-12 09:37:39.5200","2018-03-12 09:48:02.1140",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,3227,"Subscriber",1973,"Female"
400,"2018-03-12 09:41:21.0240","2018-03-12 09:48:01.5570",95,"Sanchez St at 15th St",37.7662185,-122.4310597,88,"11th St at Bryant St",37.7700298,-122.4117258,223,"Subscriber",1983,"Male"
440,"2018-03-12 09:40:35.3690","2018-03-12 09:47:55.6320",245,"Downtown Berkeley BART",37.8703477,-122.2677637,243,"Bancroft Way at College Ave",37.8693603,-122.2543374,569,"Subscriber",1984,"Male"
1295,"2018-03-12 09:26:00.8690","2018-03-12 09:47:36.8030",116,"Mississippi St at 17th St",37.7648022,-122.3947713,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,1401,"Subscriber",1980,"Male"
618,"2018-03-12 09:37:18.3640","2018-03-12 09:47:36.5360",81,"Berry St at 4th St",37.77588,-122.39317,126,"Esprit Park",37.7616343,-122.3906477,2536,"Subscriber",1974,"Male"
334,"2018-03-12 09:42:01.6320","2018-03-12 09:47:36.1260",277,"Morrison Ave at Julian St",37.3336577,-121.9085859,312,"San Jose Diridon Station",37.329732,-121.901782,1529,"Subscriber",1978,"Male"
845,"2018-03-12 09:33:29.5500","2018-03-12 09:47:35.3160",114,"Rhode Island St at 17th St",37.7644783,-122.4025701,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,2228,"Subscriber",1965,"Female"
325,"2018-03-12 09:41:57.6330","2018-03-12 09:47:23.4900",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,3715,"Subscriber",1978,"Male"
208,"2018-03-12 09:43:36.5500","2018-03-12 09:47:05.2490",108,"16th St Mission BART",37.76471008581914,-122.41995692253113,123,"Folsom St at 19th St",37.7605936,-122.4148171,2513,"Subscriber",1972,"Male"
3349,"2018-03-12 08:51:05.7050","2018-03-12 09:46:54.9830",148,"Horton St at 40th St",37.8297046,-122.2876102,148,"Horton St at 40th St",37.8297046,-122.2876102,3404,"Customer",1997,"Male"
3299,"2018-03-12 08:51:54.7750","2018-03-12 09:46:54.6010",148,"Horton St at 40th St",37.8297046,-122.2876102,148,"Horton St at 40th St",37.8297046,-122.2876102,1958,"Customer",1964,"Female"
3285,"2018-03-12 08:52:07.2510","2018-03-12 09:46:53.1460",148,"Horton St at 40th St",37.8297046,-122.2876102,148,"Horton St at 40th St",37.8297046,-122.2876102,2433,"Customer",1994,"Female"
522,"2018-03-12 09:37:54.8380","2018-03-12 09:46:37.3150",22,"Howard St at Beale St",37.789756,-122.394643,45,"5th St at Howard St",37.781752,-122.405127,1114,"Subscriber",1988,"Male"
205,"2018-03-12 09:43:04.1110","2018-03-12 09:46:29.3980",233,"12th St at 4th Ave",37.7958125,-122.2555549,201,"10th St at Fallon St",37.7976728,-122.2629973,1125,"Subscriber","",""
1115,"2018-03-12 09:27:51.8400","2018-03-12 09:46:27.5690",80,"Townsend St at 5th St",37.7753058,-122.39738,59,"S Van Ness Ave at Market St",37.774814,-122.418954,1936,"Subscriber",1973,"Male"
588,"2018-03-12 09:36:20.2640","2018-03-12 09:46:09.1760",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,3574,"Subscriber",1965,"Female"
685,"2018-03-12 09:34:38.7870","2018-03-12 09:46:03.8280",80,"Townsend St at 5th St",37.7753058,-122.39738,33,"Golden Gate Ave at Hyde St",37.7816495,-122.4154077,2716,"Subscriber",1986,"Male"
406,"2018-03-12 09:38:34.4530","2018-03-12 09:45:20.5030",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,49,"S Park St at 3rd St",37.7807601,-122.3949894,1658,"Subscriber",1985,"Male"
658,"2018-03-12 09:34:17.6650","2018-03-12 09:45:16.1490",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,126,"Esprit Park",37.7616343,-122.3906477,469,"Subscriber",1979,"Male"
362,"2018-03-12 09:39:11.2960","2018-03-12 09:45:13.3160",196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,182,"19th Street BART Station",37.8090126,-122.2682473,3522,"Subscriber",1986,"Male"
70,"2018-03-12 09:44:00.5000","2018-03-12 09:45:11.4260",125,"20th St at Bryant St",37.7592005,-122.409851,129,"Harrison St at 20th St",37.758862,-122.412544,2003,"Subscriber",1990,"Male"
711,"2018-03-12 09:33:05.6060","2018-03-12 09:44:57.5510",125,"20th St at Bryant St",37.7592005,-122.409851,76,"McCoppin St at Valencia St",37.77166246221617,-122.42242321372034,1657,"Customer",1987,"Male"
470,"2018-03-12 09:37:06.9340","2018-03-12 09:44:57.2290",126,"Esprit Park",37.7616343,-122.3906477,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,2708,"Subscriber",1988,"Female"
136,"2018-03-12 09:42:40.4500","2018-03-12 09:44:56.7570",186,"Lakeside Dr at 14th St",37.8013189,-122.2626418,163,"Lake Merritt BART Station",37.7973195,-122.2653199,3272,"Subscriber",1988,"Male"
976,"2018-03-12 09:28:39.9740","2018-03-12 09:44:56.7280",138,"Jersey St at Church St",37.7509004,-122.4274114,77,"11th St at Natoma St",37.7735069,-122.4160402,2454,"Subscriber",1984,"Female"
450,"2018-03-12 09:37:26.2290","2018-03-12 09:44:56.2640",22,"Howard St at Beale St",37.789756,-122.394643,342,"Colin P Kelly Jr St at Townsend St (Temporary Site)",37.781382819628725,-122.3898410797119,2822,"Subscriber",1981,"Male"
456,"2018-03-12 09:37:13.3240","2018-03-12 09:44:50.3180",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,22,"Howard St at Beale St",37.789756,-122.394643,2055,"Subscriber",1979,"Male"
1163,"2018-03-12 09:25:24.0590","2018-03-12 09:44:47.2710",72,"Page St at Scott St",37.772406,-122.4356498,129,"Harrison St at 20th St",37.758862,-122.412544,600,"Customer",1990,"Male"
446,"2018-03-12 09:37:18.6490","2018-03-12 09:44:45.1970",22,"Howard St at Beale St",37.789756,-122.394643,45,"5th St at Howard St",37.781752,-122.405127,2826,"Subscriber",1991,"Male"
519,"2018-03-12 09:35:33.3540","2018-03-12 09:44:12.6510",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,16,"Steuart St at Market St",37.79413,-122.39443,1322,"Subscriber",1983,"Male"
502,"2018-03-12 09:35:44.8010","2018-03-12 09:44:07.7450",22,"Howard St at Beale St",37.789756,-122.394643,6,"The Embarcadero at Sansome St",37.80477,-122.403234,1379,"Subscriber",1988,"Male"
283,"2018-03-12 09:39:16.1620","2018-03-12 09:43:59.8470",173,"Shattuck Ave at 55th Ave",37.8403643,-122.2644881,176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,1540,"Subscriber",1982,"Male"
383,"2018-03-12 09:37:32.1370","2018-03-12 09:43:56.0170",118,"Eureka Valley Recreation Center",37.7591769,-122.4369431,120,"Mission Dolores Park",37.7614205,-122.4264353,3727,"Subscriber",1958,"Male"
468,"2018-03-12 09:36:05.1490","2018-03-12 09:43:53.1570",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,2495,"Subscriber",1969,"Male"
425,"2018-03-12 09:36:37.9480","2018-03-12 09:43:43.1530",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,45,"5th St at Howard St",37.781752,-122.405127,2361,"Subscriber",1902,"Female"
531,"2018-03-12 09:34:48.1100","2018-03-12 09:43:40.0430",200,"2nd Ave at E 18th St",37.800213566969795,-122.25381016731262,7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,347,"Subscriber",1982,"Female"
1100,"2018-03-12 09:25:12.4580","2018-03-12 09:43:32.7500",132,"24th St at Chattanooga St",37.7518194,-122.4266139,90,"Townsend St at 7th St",37.771058,-122.402717,327,"Subscriber",1965,"Male"
932,"2018-03-12 09:27:57.0720","2018-03-12 09:43:29.3360",59,"S Van Ness Ave at Market St",37.774814,-122.418954,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,2059,"Subscriber",1978,"Female"
602,"2018-03-12 09:33:17.5160","2018-03-12 09:43:19.8720",59,"S Van Ness Ave at Market St",37.774814,-122.418954,80,"Townsend St at 5th St",37.7753058,-122.39738,2728,"Subscriber",1977,"Male"
546,"2018-03-12 09:33:58.6740","2018-03-12 09:43:05.2500",41,"Golden Gate Ave at Polk St",37.78127,-122.41874,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,3560,"Subscriber",1983,"Male"
371,"2018-03-12 09:36:47.9130","2018-03-12 09:42:59.3590",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,2407,"Subscriber",1985,"Male"
234,"2018-03-12 09:38:58.4670","2018-03-12 09:42:52.7760",211,"Broadway at 40th St",37.8277573,-122.2567156,176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,2279,"Subscriber",1991,"Male"
654,"2018-03-12 09:31:54.5070","2018-03-12 09:42:49.1950",22,"Howard St at Beale St",37.789756,-122.394643,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,3362,"Subscriber",1980,"Male"
197,"2018-03-12 09:39:09.4500","2018-03-12 09:42:27.1380",56,"Koshland Park",37.77341396997343,-122.42731690406801,72,"Page St at Scott St",37.772406,-122.4356498,2011,"Subscriber",1983,"Female"
163,"2018-03-12 09:39:41.8940","2018-03-12 09:42:25.2620",230,"14th St at Mandela Pkwy",37.8107432,-122.2914153,160,"West Oakland BART Station",37.8053183,-122.2948365,821,"Subscriber",1988,"Male"
443,"2018-03-12 09:34:53.2180","2018-03-12 09:42:17.1220",285,"Webster St at O'Farrell St",37.78352083526095,-122.43115782737732,75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,2131,"Customer",1995,"Female"
1265,"2018-03-12 09:21:07.4390","2018-03-12 09:42:12.6180",171,"Rockridge BART Station",37.84427875399067,-122.251900434494,7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,2637,"Subscriber",1973,"Male"
1027,"2018-03-12 09:25:03.9070","2018-03-12 09:42:10.9410",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,3078,"Customer",1985,"Male"
